customer_id,gender,age,city,customer_segment
C02270,Male,27,Riyadh,Occasional
C02271,Male,26,Jeddah,Occasional
C02272,Male,67,Madinah,Occasional
C02273,Male,38,Riyadh,Occasional
C02274,Female,22,Jeddah,Premium
C02275,Female,26,Riyadh,Regular
C02276,Female,45,Jeddah,Regular
C02277,Female,34,Riyadh,Regular
C02278,Male,20,Riyadh,Premium
C02279,Female,49,Madinah,Occasional
C02280,Male,43,Jeddah,Occasional
C02281,Male,39,Riyadh,Occasional
C02282,Male,21,Dammam,Occasional
C02283,Male,20,Riyadh,Occasional
C02284,Male,44,Riyadh,Occasional
C02285,Male,33,Dammam,Regular
C02286,Male,44,Riyadh,New
C02287,Female,40,Khobar,Regular
C02288,Male,27,Jeddah,Regular
C02289,Male,58,Makkah,Regular
C02290,Male,48,Abha,New
C02291,Female,35,Riyadh,New
C02292,Male,20,Jeddah,Occasional
C02293,Male,20,Jeddah,Occasional
C02294,Male,35,Riyadh,Regular
C02295,Male,33,Makkah,New
C02296,Male,65,Makkah,Occasional
C02297,Male,25,Jeddah,New
C02298,Male,43,Dammam,Regular
C02299,Male,25,Riyadh,Regular
C02300,Male,36,Dammam,New
C02301,Female,19,Makkah,Regular
C02302,Female,30,Dammam,New
C02303,Male,31,Riyadh,Regular
C02304,Male,45,Khobar,New
C02305,Female,20,Jeddah,Regular
C02306,Male,56,Dammam,Occasional
C02307,Male,52,Jeddah,Regular
C02308,Female,33,Jeddah,Occasional
C02309,Male,46,Khobar,Regular
C02310,Male,19,Madinah,New
C02311,Male,64,Riyadh,Occasional
C02312,Female,43,Abha,Regular
C02313,Male,28,Jeddah,New
C02314,Female,29,Khobar,Regular
C02315,Female,22,Madinah,Regular
C02316,Male,65,Jeddah,Regular
C02317,Male,18,Madinah,New
C02318,Male,40,Riyadh,Regular
C02319,Male,34,Riyadh,Regular
C02320,Male,66,Khobar,New
C02321,Female,33,Madinah,Occasional
C02322,Female,43,Madinah,Regular
C02323,Female,41,Khobar,Occasional
C02324,Male,44,Dammam,New
C02325,Female,18,Jeddah,Premium
C02326,Female,29,Tabuk,Occasional
C02327,Female,29,Jeddah,Regular
C02328,Male,52,Makkah,Occasional
C02329,Female,34,Dammam,Regular
C02330,Male,38,Dammam,Occasional
C02331,Male,33,Jeddah,Premium
C02332,Male,51,Tabuk,Occasional
C02333,Female,61,Dammam,Premium
C02334,Female,37,Abha,Regular
C02335,Male,28,Riyadh,Regular
C02336,Male,31,Dammam,Occasional
C02337,Male,20,Khobar,Regular
C02338,Male,29,Makkah,Regular
C02339,Male,37,Abha,Regular
C02340,Male,35,Riyadh,Occasional
C02341,Female,61,Riyadh,Regular
C02342,Male,30,Jeddah,Occasional
C02343,Male,44,Riyadh,Premium
C02344,Male,41,Tabuk,Regular
C02345,Female,36,Riyadh,Occasional
C02346,Female,28,Jeddah,New
C02347,Female,36,Riyadh,Premium
C02348,Male,42,Dammam,Premium
C02349,Female,41,Jeddah,Regular
C02350,Male,55,Riyadh,Occasional
C02351,Female,26,Jeddah,Regular
C02352,Female,19,Jeddah,Occasional
C02353,Female,38,Tabuk,Premium
C02354,Female,37,Riyadh,Regular
C02355,Female,25,Dammam,Regular
C02356,Male,46,Tabuk,Occasional
C02357,Female,70,Makkah,Occasional
C02358,Male,65,Tabuk,Regular
C02359,Male,33,Tabuk,New
C02360,Male,45,Jeddah,Regular
C02361,Male,43,Khobar,Occasional
C02362,Male,41,Riyadh,Regular
C02363,Male,36,Jeddah,Regular
C02364,Male,46,Makkah,Occasional
C02365,Female,39,Jeddah,Occasional
C02366,Male,29,Khobar,Regular
C02367,Male,38,Makkah,Occasional
C02368,Female,44,Riyadh,Regular
C02369,Male,34,Madinah,Occasional
C02370,Female,67,Jeddah,Regular
C02371,Female,37,Riyadh,Occasional
C02372,Female,38,Madinah,Regular
C02373,Female,19,Jeddah,Premium
C02374,Male,38,Makkah,Regular
C02375,Female,19,Dammam,Regular
C02376,Male,22,Jeddah,Regular
C02377,Male,39,Makkah,Regular
C02378,Female,29,Dammam,Occasional
C02379,Male,44,Jeddah,Regular
C02380,Female,18,Riyadh,Occasional
C02381,Female,30,Madinah,Occasional
C02382,Female,26,Riyadh,New
C02383,Female,61,Madinah,New
C02384,Male,38,Jeddah,New
C02385,Male,39,Dammam,Occasional
C02386,Female,29,Abha,Regular
C02387,Male,22,Riyadh,Occasional
C02388,Female,56,Dammam,New
C02389,Female,29,Makkah,Premium
C02390,Female,27,Makkah,Regular
C02391,Male,38,Dammam,Regular
C02392,Male,22,Dammam,Occasional
C02393,Male,46,Makkah,Regular
C02394,Male,38,Madinah,Occasional
C02395,Female,33,Makkah,Occasional
C02396,Male,22,Jeddah,New
C02397,Male,27,Tabuk,Occasional
C02398,Male,45,Jeddah,Occasional
C02399,Female,35,Riyadh,Regular
C02400,Female,30,Jeddah,Regular
C02401,Male,20,Riyadh,Regular
C02402,Male,38,Riyadh,Regular
C02403,Male,35,Riyadh,Regular
C02404,Male,32,Riyadh,Occasional
C02405,Female,25,Khobar,Occasional
C02406,Female,29,Riyadh,Occasional
C02407,Male,40,Riyadh,Regular
C02408,Male,69,Riyadh,Regular
C02409,Female,26,Riyadh,Occasional
C02410,Male,41,Riyadh,Regular
C02411,Female,31,Dammam,Regular
C02412,Male,25,Tabuk,Premium
C02413,Male,28,Madinah,Premium
C02414,Male,48,Madinah,Regular
C02415,Male,39,Riyadh,Premium
C02416,Female,35,Riyadh,Regular
C02417,Male,25,Riyadh,Occasional
C02418,Male,31,Makkah,Premium
C02419,Male,18,Riyadh,Regular
C02420,Male,35,Dammam,New
C02421,Male,26,Riyadh,Occasional
C02422,Male,40,Riyadh,Regular
C02423,Female,30,Tabuk,New
C02424,Male,26,Makkah,Regular
C02425,Male,43,Madinah,Premium
C02426,Female,28,Dammam,New
C02427,Male,22,Madinah,New
C02428,Female,31,Khobar,Regular
C02429,Male,40,Abha,Occasional
C02430,Female,37,Riyadh,Occasional
C02431,Female,32,Dammam,Regular
C02432,Female,41,Khobar,Regular
C02433,Female,33,Jeddah,Regular
C02434,Male,27,Madinah,New
C02435,Female,18,Tabuk,Premium
C02436,Male,46,Jeddah,Occasional
C02437,Male,25,Jeddah,Premium
C02438,Male,29,Jeddah,Regular
C02439,Male,34,Madinah,Occasional
C02440,Male,23,Khobar,Occasional
C02441,Female,36,Riyadh,Premium
C02442,Male,20,Dammam,Regular
C02443,Female,24,Riyadh,Occasional
C02444,Female,44,Makkah,Premium
C02445,Male,29,Jeddah,Regular
C02446,Male,38,Jeddah,Occasional
C02447,Male,39,Makkah,Regular
C02448,Male,34,Riyadh,Regular
C02449,Male,40,Riyadh,Regular
C02450,Male,21,Jeddah,New
C02451,Male,41,Riyadh,Premium
C02452,Female,33,Jeddah,Occasional
C02453,Female,25,Tabuk,Premium
C02454,Male,38,Madinah,Premium
C02455,Female,53,Madinah,Regular
C02456,Male,59,Abha,Regular
C02457,Male,42,Jeddah,Occasional
C02458,Female,25,Riyadh,Regular
C02459,Male,28,Riyadh,Occasional
C02460,Male,33,Madinah,Regular
C02461,Female,35,Khobar,Regular
C02462,Female,25,Riyadh,Regular
C02463,Female,58,Jeddah,Occasional
C02464,Female,27,Jeddah,Occasional
C02465,Female,31,Dammam,Occasional
C02466,Male,27,Madinah,Regular
C02467,Male,45,Jeddah,Occasional
C02468,Male,44,Abha,Regular
C02469,Male,36,Jeddah,Occasional
C02470,Male,34,Makkah,New
C02471,Male,48,Abha,Premium
C02472,Female,18,Abha,Regular
C02473,Female,45,Riyadh,Occasional
C02474,Female,42,Riyadh,Occasional
C02475,Male,31,Jeddah,Regular
C02476,Female,42,Jeddah,New
C02477,Male,38,Khobar,Occasional
C02478,Female,23,Abha,Regular
C02479,Male,47,Riyadh,Premium
C02480,Female,32,Jeddah,Occasional
C02481,Male,28,Riyadh,Premium
C02482,Female,20,Madinah,Regular
C02483,Female,28,Tabuk,Occasional
C02484,Male,40,Jeddah,Occasional
C02485,Male,31,Riyadh,Occasional
C02486,Female,41,Makkah,Regular
C02487,Male,28,Khobar,Occasional
C02488,Female,62,Jeddah,New
C02489,Female,41,Madinah,Regular
C02490,Male,46,Tabuk,Occasional
C02491,Male,22,Dammam,New
C02492,Male,32,Dammam,Occasional
C02493,Female,33,Riyadh,Occasional
C02494,Male,39,Dammam,Regular
C02495,Male,48,Jeddah,Regular
C02496,Male,21,Jeddah,Occasional
C02497,Female,22,Riyadh,Occasional
C02498,Female,48,Riyadh,New
C02499,Female,30,Riyadh,Premium
C02500,Male,38,Dammam,Premium
C02501,Female,41,Dammam,Premium
C02502,Female,51,Dammam,Occasional
C02503,Female,22,Jeddah,Regular
C02504,Female,22,Jeddah,Occasional
C02505,Male,39,Madinah,Regular
C02506,Male,69,Jeddah,Regular
C02507,Female,34,Tabuk,Regular
C02508,Male,32,Jeddah,New
C02509,Female,41,Khobar,Occasional
C02510,Female,68,Riyadh,New
C02511,Male,51,Khobar,Occasional
C02512,Female,60,Madinah,Regular
C02513,Male,24,Abha,Regular
C02514,Male,24,Tabuk,New
C02515,Female,44,Riyadh,Occasional
C02516,Female,46,Dammam,Premium
C02517,Male,34,Jeddah,Occasional
C02518,Male,26,Dammam,Regular
C02519,Female,54,Riyadh,Regular
C02520,Female,24,Madinah,Regular
C02521,Female,34,Abha,Occasional
C02522,Male,41,Jeddah,Premium
C02523,Male,41,Riyadh,Regular
C02524,Male,39,Riyadh,Regular
C02525,Female,25,Khobar,Regular
C02526,Male,36,Jeddah,Regular
C02527,Male,43,Abha,Premium
C02528,Female,42,Khobar,Regular
C02529,Male,42,Khobar,New
C02530,Female,34,Dammam,Regular
C02531,Female,18,Riyadh,Regular
C02532,Female,23,Abha,Regular
C02533,Male,33,Dammam,Occasional
C02534,Male,42,Tabuk,Occasional
C02535,Female,47,Dammam,Regular
C02536,Female,38,Khobar,New
C02537,Female,47,Riyadh,Occasional
C02538,Male,30,Dammam,Occasional
C02539,Female,33,Makkah,Premium
C02540,Female,32,Makkah,Premium
C02541,Female,34,Makkah,Occasional
C02542,Female,21,Riyadh,New
C02543,Female,36,Tabuk,Occasional
C02544,Female,67,Tabuk,Regular
C02545,Male,32,Riyadh,Premium
C02546,Male,23,Abha,Occasional
C02547,Male,50,Riyadh,Occasional
C02548,Male,32,Khobar,Regular
C02549,Male,53,Jeddah,Premium
C02550,Male,35,Tabuk,Regular
C02551,Male,63,Riyadh,Occasional
C02552,Male,26,Jeddah,Occasional
C02553,Female,35,Jeddah,Occasional
C02554,Female,42,Jeddah,Occasional
C02555,Male,42,Khobar,Regular
C02556,Female,28,Riyadh,Occasional
C02557,Male,32,Khobar,New
C02558,Male,41,Tabuk,New
C02559,Male,36,Makkah,New
C02560,Male,49,Madinah,Regular
C02561,Female,54,Jeddah,Occasional
C02562,Female,38,Jeddah,New
C02563,Male,20,Jeddah,Occasional
C02564,Male,35,Riyadh,Regular
C02565,Male,39,Abha,New
C02566,Male,54,Riyadh,Regular
C02567,Male,62,Abha,Regular
C02568,Male,21,Riyadh,Regular
C02569,Female,53,Madinah,Occasional
C02570,Female,24,Riyadh,Regular
C02571,Male,25,Riyadh,Premium
C02572,Female,35,Khobar,Occasional
C02573,Male,24,Riyadh,Occasional
C02574,Male,45,Khobar,Occasional
C02575,Male,19,Dammam,Regular
C02576,Female,25,Riyadh,Occasional
C02577,Female,38,Abha,Premium
C02578,Female,44,Jeddah,Regular
C02579,Male,63,Makkah,Regular
C02580,Female,38,Jeddah,Occasional
C02581,Male,38,Dammam,Regular
C02582,Female,31,Jeddah,Premium
C02583,Male,23,Riyadh,Regular
C02584,Male,20,Dammam,Regular
C02585,Female,43,Jeddah,New
C02586,Female,41,Jeddah,New
C02587,Male,25,Khobar,Regular
C02588,Female,45,Khobar,Regular
C02589,Male,38,Riyadh,Regular
C02590,Female,21,Jeddah,Occasional
C02591,Female,25,Jeddah,Premium
C02592,Female,50,Riyadh,Regular
C02593,Female,44,Riyadh,Regular
C02594,Male,46,Riyadh,Regular
C02595,Male,20,Tabuk,Premium
C02596,Female,59,Makkah,Regular
C02597,Male,32,Riyadh,Regular
C02598,Male,24,Riyadh,Regular
C02599,Male,57,Khobar,New
C02600,Male,33,Jeddah,Regular
C02601,Female,41,Makkah,Regular
C02602,Male,33,Abha,New
C02603,Female,35,Dammam,New
C02604,Male,59,Riyadh,Regular
C02605,Male,27,Makkah,Occasional
C02606,Male,38,Abha,Premium
C02607,Male,28,Dammam,Occasional
C02608,Male,41,Khobar,New
C02609,Female,34,Jeddah,Regular
C02610,Male,32,Jeddah,Regular
C02611,Female,34,Makkah,Regular
C02612,Male,29,Abha,Occasional
C02613,Male,67,Dammam,Occasional
C02614,Female,34,Makkah,Occasional
C02615,Male,31,Riyadh,Premium
C02616,Male,27,Riyadh,Regular
C02617,Male,27,Dammam,Occasional
C02618,Male,47,Riyadh,Regular
C02619,Female,66,Dammam,Regular
C02620,Male,28,Riyadh,Regular
C02621,Female,50,Makkah,Occasional
C02622,Female,39,Makkah,Occasional
C02623,Male,32,Jeddah,Occasional
C02624,Female,39,Riyadh,Regular
C02625,Male,39,Khobar,New
C02626,Female,44,Tabuk,Occasional
C02627,Male,46,Dammam,Regular
C02628,Female,29,Riyadh,Premium
C02629,Male,70,Riyadh,Regular
C02630,Male,51,Jeddah,New
C02631,Female,36,Riyadh,Regular
C02632,Female,40,Makkah,Regular
C02633,Male,31,Madinah,Regular
C02634,Male,59,Riyadh,Occasional
C02635,Female,43,Jeddah,Regular
C02636,Female,23,Riyadh,Regular
C02637,Female,28,Abha,Regular
C02638,Female,44,Jeddah,Regular
C02639,Female,24,Khobar,Regular
C02640,Female,18,Jeddah,Regular
C02641,Male,42,Dammam,Occasional
C02642,Male,32,Jeddah,Occasional
C02643,Female,31,Jeddah,Occasional
C02644,Female,32,Dammam,Regular
C02645,Male,26,Dammam,Occasional
C02646,Male,37,Riyadh,Regular
C02647,Female,43,Riyadh,Regular
C02648,Male,25,Jeddah,New
C02649,Male,32,Jeddah,Occasional
C02650,Male,42,Dammam,Occasional
C02651,Male,24,Abha,New
C02652,Male,22,Riyadh,New
C02653,Male,23,Riyadh,Occasional
C02654,Male,49,Riyadh,Occasional
C02655,Female,48,Jeddah,Occasional
C02656,Male,54,Jeddah,Regular
C02657,Female,44,Makkah,Regular
C02658,Female,44,Riyadh,Occasional
C02659,Male,44,Dammam,Regular
C02660,Female,40,Madinah,Regular
C02661,Male,21,Abha,Regular
C02662,Female,35,Abha,Regular
C02663,Male,49,Makkah,New
C02664,Female,38,Abha,Occasional
C02665,Female,28,Riyadh,Regular
C02666,Male,31,Riyadh,New
C02667,Male,43,Riyadh,New
C02668,Female,42,Khobar,Regular
C02669,Female,52,Abha,New
C02670,Male,29,Riyadh,Regular
C02671,Female,50,Dammam,Regular
C02672,Male,36,Makkah,Regular
C02673,Female,47,Abha,Occasional
C02674,Male,39,Khobar,Regular
C02675,Female,36,Tabuk,Occasional
C02676,Male,37,Jeddah,Occasional
C02677,Male,48,Jeddah,Premium
C02678,Male,60,Dammam,Premium
C02679,Male,22,Jeddah,Regular
C02680,Male,19,Riyadh,Regular
C02681,Male,58,Makkah,Occasional
C02682,Female,36,Makkah,Occasional
C02683,Male,39,Makkah,Occasional
C02684,Male,39,Jeddah,Regular
C02685,Male,20,Dammam,Occasional
C02686,Male,51,Jeddah,Occasional
C02687,Male,45,Riyadh,New
C02688,Male,28,Dammam,Occasional
C02689,Male,29,Riyadh,Occasional
C02690,Male,52,Riyadh,Regular
C02691,Male,21,Makkah,Occasional
C02692,Female,52,Riyadh,New
C02693,Male,25,Abha,Regular
C02694,Male,39,Jeddah,Regular
C02695,Female,64,Tabuk,Regular
C02696,Male,35,Riyadh,Occasional
C02697,Female,25,Dammam,Regular
C02698,Male,36,Jeddah,Premium
C02699,Female,26,Madinah,New
C02700,Female,33,Jeddah,Occasional
C02701,Male,58,Riyadh,Regular
C02702,Female,47,Madinah,Regular
C02703,Male,35,Jeddah,Regular
C02704,Male,26,Riyadh,Regular
C02705,Female,23,Jeddah,Regular
C02706,Female,18,Khobar,Regular
C02707,Male,39,Riyadh,Occasional
C02708,Male,48,Jeddah,Occasional
C02709,Male,39,Riyadh,Regular
C02710,Male,53,Dammam,Regular
C02711,Female,21,Makkah,Occasional
C02712,Male,31,Jeddah,Premium
C02713,Male,32,Jeddah,Premium
C02714,Male,28,Riyadh,Occasional
C02715,Male,20,Riyadh,Occasional
C02716,Male,62,Riyadh,Regular
C02717,Female,30,Jeddah,Occasional
C02718,Female,59,Dammam,Occasional
C02719,Female,31,Abha,New
C02720,Male,60,Riyadh,Regular
C02721,Female,37,Dammam,Occasional
C02722,Female,59,Dammam,Premium
C02723,Female,18,Jeddah,Occasional
C02724,Male,51,Madinah,Occasional
C02725,Male,66,Riyadh,Regular
C02726,Male,21,Riyadh,Occasional
C02727,Male,24,Khobar,Premium
C02728,Male,29,Jeddah,Regular
C02729,Male,65,Riyadh,Regular
C02730,Male,36,Riyadh,Occasional
C02731,Female,40,Jeddah,Premium
C02732,Male,24,Dammam,Occasional
C02733,Male,23,Riyadh,Occasional
C02734,Female,52,Jeddah,Occasional
C02735,Female,24,Jeddah,Regular
C02736,Female,36,Jeddah,Occasional
C02737,Female,68,Tabuk,Premium
C02738,Male,30,Riyadh,Occasional
C02739,Female,43,Abha,Occasional
C02740,Male,21,Dammam,Regular
C02741,Male,40,Makkah,Occasional
C02742,Male,28,Jeddah,Premium
C02743,Male,51,Jeddah,Regular
C02744,Male,27,Madinah,Regular
C02745,Female,39,Madinah,New
C02746,Female,35,Riyadh,New
C02747,Female,34,Riyadh,Occasional
C02748,Male,47,Jeddah,New
C02749,Female,32,Abha,Regular
C02750,Female,43,Jeddah,New
C02751,Male,33,Khobar,Regular
C02752,Female,44,Khobar,Occasional
C02753,Male,19,Makkah,Occasional
C02754,Male,28,Dammam,Premium
C02755,Female,29,Jeddah,Regular
C02756,Male,47,Tabuk,Premium
C02757,Male,25,Dammam,New
C02758,Female,50,Makkah,Regular
C02759,Female,54,Jeddah,Regular
C02760,Male,26,Khobar,Occasional
C02761,Male,43,Riyadh,Regular
C02762,Male,18,Riyadh,Regular
C02763,Female,33,Khobar,Occasional
C02764,Male,41,Dammam,Regular
C02765,Male,44,Khobar,Occasional
C02766,Female,36,Riyadh,Regular
C02767,Male,30,Dammam,Regular
C02768,Male,32,Jeddah,Occasional
C02769,Male,24,Dammam,Regular
C02770,Female,36,Riyadh,New
C02771,Male,39,Khobar,New
C02772,Male,40,Makkah,Regular
C02773,Female,27,Riyadh,Regular
C02774,Male,26,Jeddah,Regular
C02775,Male,30,Khobar,Regular
C02776,Male,20,Khobar,Regular
C02777,Male,26,Khobar,Occasional
C02778,Male,45,Khobar,Regular
C02779,Male,52,Jeddah,Regular
C02780,Male,35,Jeddah,Regular
C02781,Male,39,Riyadh,Premium
C02782,Female,20,Riyadh,Occasional
C02783,Female,50,Khobar,Regular
C02784,Female,20,Riyadh,Regular
C02785,Female,66,Abha,Regular
C02786,Male,37,Madinah,New
C02787,Female,31,Madinah,Premium
C02788,Male,56,Abha,New
C02789,Female,24,Jeddah,Regular
C02790,Female,36,Madinah,New
C02791,Female,39,Riyadh,Occasional
C02792,Female,31,Riyadh,Regular
C02793,Female,27,Makkah,Occasional
C02794,Male,38,Riyadh,Occasional
C02795,Male,35,Tabuk,Premium
C02796,Female,20,Khobar,Regular
C02797,Male,63,Makkah,Occasional
C02798,Female,34,Riyadh,Occasional
C02799,Female,29,Khobar,Occasional
C02800,Male,32,Riyadh,Occasional
C02801,Female,19,Madinah,Occasional
C02802,Female,20,Riyadh,Occasional
C02803,Female,61,Khobar,Occasional
C02804,Female,34,Riyadh,Regular
C02805,Male,21,Riyadh,New
C02806,Female,18,Jeddah,Premium
C02807,Female,41,Riyadh,Regular
C02808,Male,45,Makkah,Occasional
C02809,Male,28,Riyadh,Regular
C02810,Female,19,Jeddah,Premium
C02811,Male,30,Dammam,Premium
C02812,Female,23,Riyadh,Occasional
C02813,Female,19,Jeddah,New
C02814,Male,30,Makkah,Occasional
C02815,Female,29,Riyadh,Regular
C02816,Female,37,Riyadh,Regular
C02817,Male,26,Jeddah,Regular
C02818,Male,57,Jeddah,Premium
C02819,Male,63,Dammam,Regular
C02820,Male,37,Jeddah,Regular
C02821,Female,27,Makkah,Regular
C02822,Male,25,Riyadh,Premium
C02823,Female,26,Jeddah,Occasional
C02824,Male,37,Jeddah,New
C02825,Male,36,Khobar,New
C02826,Female,52,Tabuk,Occasional
C02827,Female,60,Jeddah,Premium
C02828,Male,31,Tabuk,Occasional
C02829,Male,35,Jeddah,Regular
C02830,Male,23,Riyadh,Occasional
C02831,Male,26,Riyadh,Occasional
C02832,Female,30,Jeddah,Occasional
C02833,Male,27,Jeddah,New
C02834,Male,51,Riyadh,Occasional
C02835,Male,27,Jeddah,Occasional
C02836,Female,43,Jeddah,Regular
C02837,Female,37,Riyadh,New
C02838,Male,41,Riyadh,Regular
C02839,Female,28,Madinah,New
C02840,Male,52,Jeddah,Regular
C02841,Male,36,Khobar,Regular
C02842,Female,32,Dammam,Occasional
C02843,Female,18,Jeddah,Premium
C02844,Female,42,Riyadh,Occasional
C02845,Female,50,Jeddah,Regular
C02846,Male,44,Dammam,New
C02847,Female,45,Jeddah,Occasional
C02848,Male,41,Riyadh,Occasional
C02849,Female,18,Riyadh,Regular
C02850,Male,24,Madinah,Premium
C02851,Female,26,Jeddah,Occasional
C02852,Male,42,Dammam,Regular
C02853,Male,46,Jeddah,Regular
C02854,Female,27,Madinah,Occasional
C02855,Male,37,Dammam,Regular
C02856,Male,25,Jeddah,Regular
C02857,Male,29,Abha,Regular
C02858,Male,29,Khobar,Regular
C02859,Male,19,Riyadh,New
C02860,Male,29,Riyadh,Premium
C02861,Female,23,Makkah,New
C02862,Male,33,Madinah,Regular
C02863,Female,23,Dammam,Regular
C02864,Female,40,Dammam,Occasional
C02865,Male,27,Dammam,Premium
C02866,Female,59,Jeddah,Occasional
C02867,Male,34,Khobar,New
C02868,Female,31,Riyadh,Premium
C02869,Male,27,Tabuk,Occasional
C02870,Male,19,Makkah,Regular
C02871,Female,49,Dammam,Regular
C02872,Female,20,Jeddah,Regular
C02873,Female,59,Riyadh,New
C02874,Male,53,Jeddah,Regular
C02875,Female,44,Khobar,New
C02876,Male,35,Dammam,Regular
C02877,Male,38,Jeddah,Premium
C02878,Male,34,Dammam,Regular
C02879,Female,39,Makkah,Occasional
C02880,Male,19,Riyadh,Occasional
C02881,Male,21,Jeddah,Regular
C02882,Female,36,Makkah,New
C02883,Male,35,Dammam,Regular
C02884,Male,52,Khobar,New
C02885,Male,19,Jeddah,Occasional
C02886,Female,47,Tabuk,Occasional
C02887,Male,26,Riyadh,Occasional
C02888,Male,28,Jeddah,Regular
C02889,Female,25,Riyadh,Occasional
C02890,Female,27,Riyadh,Occasional
C02891,Male,29,Jeddah,Regular
C02892,Female,44,Riyadh,Occasional
C02893,Female,45,Tabuk,Regular
C02894,Female,28,Abha,Regular
C02895,Male,40,Jeddah,Regular
C02896,Female,48,Dammam,Regular
C02897,Male,41,Dammam,Regular
C02898,Male,41,Makkah,New
C02899,Male,30,Dammam,Regular
C02900,Male,53,Riyadh,Occasional
C02901,Male,36,Makkah,Regular
C02902,Female,34,Makkah,Regular
C02903,Male,32,Jeddah,Regular
C02904,Male,52,Abha,Regular
C02905,Male,20,Abha,Occasional
C02906,Male,64,Dammam,Occasional
C02907,Female,23,Dammam,Regular
C02908,Male,48,Tabuk,Regular
C02909,Male,30,Riyadh,New
C02910,Male,40,Jeddah,Regular
C02911,Male,49,Riyadh,Premium
C02912,Male,25,Madinah,Occasional
C02913,Female,37,Makkah,Premium
C02914,Female,24,Riyadh,New
C02915,Male,19,Tabuk,Occasional
C02916,Female,27,Makkah,Regular
C02917,Female,38,Madinah,Regular
C02918,Female,23,Riyadh,Occasional
C02919,Male,20,Jeddah,Premium
C02920,Male,29,Khobar,New
C02921,Male,37,Dammam,Occasional
C02922,Female,39,Khobar,Regular
C02923,Female,32,Makkah,Occasional
C02924,Male,23,Jeddah,Regular
C02925,Male,56,Madinah,Premium
C02926,Female,30,Riyadh,Occasional
C02927,Female,48,Riyadh,Occasional
C02928,Female,53,Riyadh,Occasional
C02929,Female,54,Jeddah,Regular
C02930,Male,26,Jeddah,Occasional
C02931,Female,52,Makkah,Premium
C02932,Female,45,Khobar,Occasional
C02933,Male,40,Jeddah,Occasional
C02934,Male,34,Khobar,Occasional
C02935,Female,25,Riyadh,New
C02936,Male,19,Riyadh,New
C02937,Female,37,Dammam,New
C02938,Female,43,Khobar,New
C02939,Female,29,Makkah,Occasional
C02940,Male,44,Jeddah,New
C02941,Male,34,Makkah,New
C02942,Female,36,Khobar,Occasional
C02943,Male,64,Tabuk,Premium
C02944,Female,29,Riyadh,Premium
C02945,Female,29,Dammam,Occasional
C02946,Male,18,Dammam,Regular
C02947,Male,37,Tabuk,Occasional
C02948,Male,39,Riyadh,Regular
C02949,Male,63,Dammam,Regular
C02950,Female,34,Jeddah,Occasional
C02951,Female,70,Dammam,New
C02952,Female,18,Riyadh,Premium
C02953,Female,42,Riyadh,New
C02954,Male,18,Dammam,Occasional
C02955,Female,53,Jeddah,Regular
C02956,Female,40,Riyadh,Regular
C02957,Female,35,Jeddah,Premium
C02958,Female,52,Riyadh,Premium
C02959,Male,29,Abha,Regular
C02960,Female,24,Dammam,Premium
C02961,Male,51,Makkah,Regular
C02962,Male,31,Jeddah,Occasional
C02963,Male,23,Abha,Occasional
C02964,Female,42,Jeddah,Occasional
C02965,Female,43,Dammam,Regular
C02966,Female,21,Jeddah,Occasional
C02967,Female,26,Makkah,New
C02968,Female,24,Dammam,Regular
C02969,Female,26,Riyadh,New
C02970,Male,50,Riyadh,Occasional
C02971,Male,56,Dammam,Occasional
C02972,Male,44,Jeddah,Occasional
C02973,Female,30,Riyadh,Regular
C02974,Female,56,Jeddah,Regular
C02975,Male,35,Jeddah,Premium
C02976,Male,31,Madinah,Premium
C02977,Female,57,Riyadh,Regular
C02978,Male,48,Jeddah,New
C02979,Female,50,Madinah,Regular
C02980,Female,39,Khobar,New
C02981,Male,28,Riyadh,Occasional
C02982,Male,33,Madinah,Regular
C02983,Female,40,Jeddah,Regular
C02984,Female,30,Jeddah,Regular
C02985,Male,26,Tabuk,New
C02986,Female,50,Abha,Occasional
C02987,Male,51,Jeddah,Premium
C02988,Male,42,Riyadh,New
C02989,Female,52,Jeddah,Occasional
C02990,Female,53,Riyadh,Premium
C02991,Male,44,Riyadh,Occasional
C02992,Female,27,Jeddah,Occasional
C02993,Female,34,Abha,Regular
C02994,Male,31,Madinah,Occasional
C02995,Male,24,Jeddah,Premium
C02996,Female,25,Dammam,Regular
C02997,Male,32,Riyadh,Premium
C02998,Male,38,Riyadh,New
C02999,Male,59,Riyadh,Occasional
C03000,Female,23,Makkah,Regular
C03001,Female,40,Riyadh,Regular
C03002,Female,37,Madinah,Regular
C03003,Male,22,Khobar,Occasional
C03004,Female,64,Riyadh,Premium
C03005,Female,39,Riyadh,Occasional
C03006,Female,25,Dammam,New
C03007,Female,47,Abha,Occasional
C03008,Male,27,Khobar,Regular
C03009,Female,35,Jeddah,Regular
C03010,Male,22,Dammam,Regular
C03011,Male,51,Jeddah,Occasional
C03012,Male,25,Tabuk,Occasional
C03013,Male,41,Makkah,Occasional
C03014,Male,28,Dammam,Regular
C03015,Female,43,Jeddah,New
C03016,Male,51,Dammam,Premium
C03017,Female,39,Jeddah,Regular
C03018,Male,41,Riyadh,Occasional
C03019,Male,43,Jeddah,Premium
C03020,Female,54,Abha,Occasional
C03021,Male,40,Dammam,Occasional
C03022,Male,45,Riyadh,Occasional
